DOID,Gene
DOID:1483,7078
DOID:11166,7078
DOID:0080218,7078
DOID:3526,7078
DOID:3068,7078
DOID:11726,7078
DOID:289,7078
DOID:657,7078
DOID:8923,7078
DOID:9246,7078
DOID:13001,7078
DOID:6713,7078
DOID:90,7078
DOID:0050866,7078
DOID:3371,7078
DOID:4362,7078
DOID:2600,7078
DOID:0050639,7078
DOID:14004,7078
DOID:3770,7078
DOID:9256,7078
DOID:11054,7078
DOID:1067,7078
DOID:7147,7078
DOID:409,7078
DOID:10825,7078
DOID:10286,7078
DOID:10584,7078
DOID:1210,7078
DOID:2377,7078
DOID:3910,7078
DOID:0060320,7078
DOID:3347,7078
DOID:13276,7078
DOID:13378,7078
DOID:4467,7078
DOID:824,7078
DOID:4159,7078
DOID:1612,7079
DOID:4362,7079
DOID:162,7079
DOID:10283,7079
DOID:9256,7079
DOID:8398,7079
DOID:0050589,7079
DOID:8577,7079
DOID:8778,7079
DOID:418,7079
DOID:6000,7079
DOID:12930,7079
DOID:3908,7079
DOID:5419,7079
DOID:5844,7079
DOID:684,7079
DOID:0080218,7079
DOID:2234,7079
DOID:0050827,7079
DOID:0060224,7079
DOID:10763,7079
DOID:1070,7079
DOID:13001,7079
DOID:6713,7079
DOID:14557,7079
DOID:10591,7079
DOID:5690,7079
DOID:775,7079
DOID:3068,7079
DOID:0050904,7079
DOID:0050894,7079
DOID:11830,7079
DOID:299,7080
DOID:12859,7080
DOID:14566,7080
DOID:5766,7080
DOID:1324,7080
DOID:305,7080
DOID:1800,7080
DOID:3908,7080
DOID:1059,7080
DOID:0080522,7080
DOID:3905,7080
DOID:162,7080
DOID:0050328,7080
DOID:1459,7080
DOID:11162,7080
DOID:1781,7080
DOID:0080185,7080
DOID:8567,7080
DOID:657,7080
DOID:3910,7080
DOID:225,7080
DOID:0050685,7080
DOID:3082,7080
DOID:0080199,7080
DOID:3275,7080
DOID:1790,7080
DOID:7188,7080
DOID:9952,7080
DOID:2841,7080
DOID:3965,7080
DOID:1749,7080
DOID:6262,7080
DOID:7849,7080
DOID:0050745,7080
DOID:0050670,7080
DOID:3459,7080
DOID:0080777,7080
DOID:3500,7080
DOID:3774,7080
DOID:12176,7080
DOID:684,7080
DOID:0110879,7080
DOID:369,7080
DOID:5077,7080
DOID:2871,7080
DOID:999,7080
DOID:0050773,7080
DOID:12716,7080
DOID:0050872,7080
DOID:0080897,7080
DOID:12583,7082
DOID:1909,7082
DOID:9351,7082
DOID:305,7082
DOID:14566,7082
DOID:6000,7082
DOID:0050908,7082
DOID:0060469,7082
DOID:0080811,7082
DOID:9415,7082
DOID:684,7082
DOID:1883,7082
DOID:0050175,7082
DOID:0060583,7082
DOID:8893,7082
DOID:12603,7082
DOID:162,7082
DOID:8778,7082
DOID:8577,7082
DOID:1240,7082
DOID:9538,7082
DOID:1612,7082
DOID:5419,7082
DOID:0060058,7082
DOID:0060060,7082
DOID:8567,7082
DOID:9253,7082
DOID:3908,7082
DOID:5844,7082
DOID:114,7082
DOID:3458,7082
DOID:4481,7082
DOID:0050866,7082
DOID:13757,7082
DOID:11054,7082
DOID:4676,7082
DOID:0050700,7082
DOID:2871,7082
DOID:1967,7082
DOID:13378,7082
DOID:2945,7082
DOID:3907,7082
DOID:9256,7082
DOID:9261,7082
DOID:1324,7082
DOID:2394,7083
DOID:9256,7083
DOID:162,7083
DOID:3908,7083
DOID:3905,7083
DOID:4450,7083
DOID:1612,7083
DOID:1324,7083
DOID:8567,7083
DOID:3910,7083
DOID:1909,7083
DOID:10283,7083
DOID:299,7083
DOID:305,7083
DOID:3907,7083
DOID:9351,7083
DOID:684,7083
DOID:11934,7083
DOID:4362,7083
DOID:12377,7084
DOID:423,7084
DOID:0070329,7084
DOID:3905,7084
DOID:225,7084
DOID:0060469,7084
DOID:12558,7084
DOID:11162,7084
DOID:0050980,7084
DOID:2377,7086
DOID:5419,7086
DOID:557,7086
DOID:399,7086
DOID:9743,7086
DOID:2394,7086
DOID:162,7086
DOID:9351,7086
DOID:225,7086
DOID:1682,7086
DOID:684,7086
DOID:8778,7086
DOID:1909,7086
DOID:655,7086
DOID:9256,7086
DOID:1612,7087
DOID:5485,7088
DOID:0050589,7088
DOID:0060074,7088
DOID:1324,7088
DOID:3369,7088
DOID:1115,7088
DOID:3377,7088
DOID:3068,7088
DOID:2129,7088
DOID:5492,7088
DOID:657,7088
DOID:1909,7088
DOID:2513,7088
DOID:4415,7088
DOID:3507,7088
DOID:5940,7088
DOID:2876,7088
DOID:5603,7088
DOID:9253,7088
DOID:10283,7090
DOID:0001816,7090
DOID:4001,7090
DOID:9352,7090
DOID:1612,7090
DOID:9119,7090
DOID:1781,7090
DOID:3247,7090
DOID:9256,7091
DOID:0080815,7091
DOID:1882,7092
DOID:3393,7092
DOID:9352,7092
DOID:2055,7092
DOID:9351,7092
DOID:0080208,7092
DOID:1883,7092
DOID:409,7092
DOID:684,7092
DOID:0110111,7092
DOID:9452,7092
DOID:2945,7092
DOID:3312,7093
DOID:8923,7093
DOID:305,7094
DOID:684,7094
DOID:162,7094
DOID:1612,7094
DOID:3571,7094
DOID:10283,7094
DOID:3068,7094
DOID:0050639,7094
DOID:2043,7094
DOID:1936,7094
DOID:0080685,7094
DOID:8552,7094
DOID:1036,7094
DOID:9352,7094
DOID:8544,7094
DOID:10534,7094
DOID:9256,7094
DOID:288,7094
DOID:289,7094
DOID:3393,7094
DOID:9119,7094
DOID:2394,7094
DOID:11612,7094
DOID:10283,7095
DOID:3908,7095
DOID:1324,7095
DOID:4362,7095
DOID:1612,7095
DOID:10534,7095
DOID:9256,7095
DOID:684,7095
DOID:10283,7096
DOID:12211,7096
DOID:11729,7096
DOID:0050073,7096
DOID:3393,7096
DOID:1024,7096
DOID:2841,7096
DOID:12365,7096
DOID:4362,7096
DOID:399,7096
DOID:557,7096
DOID:11335,7096
DOID:1003,7096
DOID:11263,7096
DOID:848,7096
DOID:0081267,7096
DOID:1485,7096
DOID:2942,7096
DOID:0080208,7096
DOID:5052,7096
DOID:3310,7096
DOID:10754,7096
DOID:986,7096
DOID:2957,7096
DOID:12361,7096
DOID:9351,7096
DOID:3342,7096
DOID:11100,7096
DOID:2297,7096
DOID:14067,7096
DOID:2986,7096
DOID:1936,7096
DOID:9256,7096
DOID:10534,7096
DOID:8929,7096
DOID:1793,7096
DOID:9663,7096
DOID:2275,7096
DOID:4637,7096
DOID:10456,7096
DOID:684,7096
DOID:7148,7096
DOID:11263,7097
DOID:8622,7097
DOID:10887,7097
DOID:1024,7097
DOID:399,7097
DOID:7148,7097
DOID:2841,7097
DOID:3310,7097
DOID:1883,7097
DOID:0060581,7097
DOID:9351,7097
DOID:4247,7097
DOID:1586,7097
DOID:12211,7097
DOID:3083,7097
DOID:9446,7097
DOID:11729,7097
DOID:4481,7097
DOID:1936,7097
DOID:11247,7097
DOID:850,7097
DOID:9256,7097
DOID:5844,7097
DOID:0080827,7097
DOID:0050827,7097
DOID:3393,7097
DOID:9563,7097
DOID:8691,7097
DOID:0050697,7097
DOID:1407,7097
DOID:2938,7097
DOID:2043,7097
DOID:3385,7097
DOID:9471,7097
DOID:824,7097
DOID:11335,7097
DOID:8577,7097
DOID:848,7097
DOID:10534,7097
DOID:12365,7097
DOID:11100,7097
DOID:8778,7097
DOID:9201,7097
DOID:4331,7097
DOID:10808,7097
DOID:1724,7097
DOID:4029,7097
DOID:0080784,7097
DOID:9744,7097
DOID:9778,7097
DOID:1474,7097
DOID:12140,7097
DOID:1485,7097
DOID:3087,7097
DOID:10591,7097
DOID:6543,7097
DOID:8881,7097
DOID:2723,7097
DOID:6132,7097
DOID:6196,7097
DOID:1909,7097
DOID:12351,7097
DOID:10652,7097
DOID:9415,7097
DOID:0080161,7097
DOID:2913,7097
DOID:813,7097
DOID:1080,7097
DOID:4362,7097
DOID:557,7097
DOID:106,7097
DOID:3326,7097
DOID:640,7097
DOID:2377,7097
DOID:10223,7097
DOID:0080745,7097
DOID:900,7097
DOID:13544,7097
DOID:9352,7097
DOID:10457,7097
DOID:2799,7097
DOID:9970,7097
DOID:409,7097
DOID:3121,7097
DOID:1612,7097
DOID:225,7097
DOID:3044,7097
DOID:0080815,7097
DOID:0080936,7097
DOID:2987,7097
DOID:12236,7097
DOID:0080547,7097
DOID:8929,7097
DOID:6713,7097
DOID:332,7097
DOID:8283,7097
DOID:5082,7097
DOID:10314,7097
DOID:418,7097
DOID:1495,7097
DOID:11963,7097
DOID:9074,7097
DOID:12842,7097
DOID:9008,7097
DOID:526,7097
DOID:2957,7097
DOID:9408,7097
DOID:10763,7097
DOID:1273,7097
DOID:684,7097
DOID:10283,7097
DOID:2237,7097
DOID:14069,7097
DOID:12894,7097
DOID:12306,7097
DOID:8566,7097
DOID:14330,7097
DOID:1205,7097
DOID:9470,7097
DOID:13378,7097
DOID:1781,7097
DOID:11714,7097
DOID:1003,7097
DOID:10754,7097
DOID:10964,7097
DOID:12132,7097
DOID:5419,7097
DOID:13406,7097
DOID:635,7097
DOID:0060469,7097
DOID:162,7097
DOID:3571,7097
DOID:2316,7097
DOID:0080199,7097
DOID:13241,7097
DOID:10871,7097
DOID:13371,7097
DOID:4677,7097
DOID:2942,7097
DOID:0060903,7097
DOID:8867,7097
DOID:2773,7097
DOID:8893,7097
DOID:5517,7097
DOID:14247,7097
DOID:0060058,7097
DOID:326,7097
DOID:0080747,7097
DOID:2988,7097
DOID:8857,7097
DOID:8469,7097
DOID:9146,7097
DOID:305,7097
DOID:552,7097
DOID:9119,7097
DOID:1498,7097
DOID:9663,7097
DOID:3342,7097
DOID:2297,7097
DOID:676,7097
DOID:5223,7097
DOID:289,7097
DOID:0060578,7097
DOID:934,7097
DOID:3388,7097
DOID:0080641,7097
DOID:783,7097
DOID:11612,7097
DOID:12148,7097
DOID:0050902,7097
DOID:1067,7097
DOID:4195,7097
DOID:8398,7097
DOID:11166,7097
DOID:13276,7097
DOID:9182,7097
DOID:8506,7097
DOID:1019,7097
DOID:11981,7097
DOID:4928,7097
DOID:0060329,7097
DOID:1793,7097
DOID:1040,7097
DOID:0050700,7097
DOID:0111099,7097
DOID:0080176,7097
DOID:2272,7097
DOID:10126,7097
DOID:10941,7097
DOID:90,7097
DOID:0060224,7097
DOID:350,7097
DOID:865,7097
DOID:5041,7097
DOID:0050598,7097
DOID:3498,7097
DOID:14080,7097
DOID:4617,7097
DOID:8536,7097
DOID:8659,7097
DOID:823,7097
DOID:7188,7097
DOID:1496,7097
DOID:0050175,7097
DOID:0080162,7097
DOID:8466,7097
DOID:7693,7097
DOID:1324,7097
DOID:3910,7097
DOID:4166,7097
DOID:0050156,7097
DOID:13976,7097
DOID:2275,7097
DOID:4637,7097
DOID:10456,7097
DOID:2945,7097
DOID:9743,7097
DOID:0090018,7097
DOID:0080600,7097
DOID:1037,7097
DOID:14256,7097
DOID:2615,7097
DOID:0080208,7097
DOID:784,7097
DOID:3312,7097
DOID:2394,7097
DOID:9452,7097
DOID:8622,7098
DOID:934,7098
DOID:3068,7098
DOID:8469,7098
DOID:1273,7098
DOID:9351,7098
DOID:9446,7098
DOID:4481,7098
DOID:1240,7098
DOID:8566,7098
DOID:1781,7098
DOID:5520,7098
DOID:9588,7098
DOID:4467,7098
DOID:9261,7098
DOID:1883,7098
DOID:305,7098
DOID:8632,7098
DOID:8867,7098
DOID:10283,7098
DOID:4448,7098
DOID:289,7098
DOID:1380,7098
DOID:11394,7098
DOID:684,7098
DOID:1909,7098
DOID:8970,7098
DOID:7148,7098
DOID:11260,7098
DOID:9538,7098
DOID:11204,7098
DOID:10871,7098
DOID:10591,7098
DOID:2043,7098
DOID:162,7098
DOID:8781,7098
DOID:2377,7098
DOID:820,7098
DOID:0050700,7098
DOID:12894,7098
DOID:936,7098
DOID:0080161,7098
DOID:1612,7098
DOID:4362,7098
DOID:0050175,7098
DOID:9256,7098
DOID:37,7098
DOID:2921,7098
DOID:3083,7098
DOID:5082,7098
DOID:12895,7098
DOID:12549,7098
DOID:11963,7098
DOID:1749,7098
DOID:1508,7098
DOID:0050866,7098
DOID:0050426,7098
DOID:2942,7098
DOID:0050589,7098
DOID:9778,7098
DOID:552,7098
DOID:8398,7098
DOID:640,7098
DOID:1520,7098
DOID:769,7098
DOID:526,7098
DOID:0050156,7098
DOID:3393,7098
DOID:2355,7098
DOID:10873,7098
DOID:9970,7098
DOID:9074,7098
DOID:6203,7098
DOID:13564,7098
DOID:0060578,7098
DOID:2913,7098
DOID:0050639,7098
DOID:0050012,7098
DOID:11335,7098
DOID:9352,7098
DOID:2986,7098
DOID:4411,7098
DOID:12287,7098
DOID:13608,7098
DOID:3571,7098
DOID:0060180,7098
DOID:2841,7098
DOID:0060119,7098
DOID:1184,7098
DOID:646,7098
DOID:11166,7098
DOID:10264,7098
DOID:2237,7098
DOID:13406,7098
DOID:8893,7098
DOID:9008,7098
DOID:10652,7098
DOID:12205,7098
DOID:3310,7098
DOID:2723,7098
DOID:8536,7098
DOID:225,7098
DOID:7147,7098
DOID:1324,7098
DOID:1790,7098
DOID:14330,7098
DOID:10763,7098
DOID:8881,7098
DOID:4947,7098
DOID:0050185,7098
DOID:83,7098
DOID:0050908,7098
DOID:0080600,7098
DOID:403,7098
DOID:0081013,7098
DOID:0002116,7098
DOID:3717,7098
DOID:4074,7098
DOID:0080162,7098
DOID:10534,7098
DOID:1712,7098
DOID:1936,7099
DOID:8622,7099
DOID:0111144,7099
DOID:2841,7099
DOID:2377,7099
DOID:162,7099
DOID:3393,7099
DOID:225,7099
DOID:7148,7099
DOID:9351,7099
DOID:9743,7099
DOID:12842,7099
DOID:2316,7099
DOID:9408,7099
DOID:5844,7099
DOID:6713,7099
DOID:8283,7099
DOID:8778,7099
DOID:8577,7099
DOID:11166,7099
DOID:10457,7099
DOID:657,7099
DOID:399,7099
DOID:10871,7099
DOID:8805,7099
DOID:0050589,7099
DOID:12211,7099
DOID:12236,7099
DOID:0050909,7099
DOID:5517,7099
DOID:4481,7099
DOID:10591,7099
DOID:11247,7099
DOID:11077,7099
DOID:10283,7099
DOID:12365,7099
DOID:0081267,7099
DOID:4798,7099
DOID:9256,7099
DOID:2355,7099
DOID:13378,7099
DOID:11263,7099
DOID:1485,7099
DOID:11335,7099
DOID:9261,7099
DOID:3083,7099
DOID:0050827,7099
DOID:7147,7099
DOID:769,7099
DOID:8691,7099
DOID:1273,7099
DOID:934,7099
DOID:1474,7099
DOID:824,7099
DOID:14504,7099
DOID:0080784,7099
DOID:1324,7099
DOID:0090018,7099
DOID:1407,7099
DOID:1883,7099
DOID:2913,7099
DOID:2043,7099
DOID:2349,7099
DOID:1412,7099
DOID:848,7099
DOID:1116,7099
DOID:11100,7099
DOID:8677,7099
DOID:10754,7099
DOID:10608,7099
DOID:10652,7099
DOID:0060903,7099
DOID:9744,7099
DOID:1909,7099
DOID:9778,7099
DOID:4029,7099
DOID:13241,7099
DOID:13564,7099
DOID:9352,7099
DOID:0050697,7099
DOID:12140,7099
DOID:13133,7099
DOID:1205,7099
DOID:437,7099
DOID:13544,7099
DOID:289,7099
DOID:11054,7099
DOID:1380,7099
DOID:6132,7099
DOID:0050073,7099
DOID:12351,7099
DOID:418,7099
DOID:3388,7099
DOID:8947,7099
DOID:4248,7099
DOID:865,7099
DOID:0040085,7099
DOID:8929,7099
DOID:13258,7099
DOID:11396,7099
DOID:326,7099
DOID:1214,7099
DOID:813,7099
DOID:1024,7099
DOID:2987,7099
DOID:0040091,7099
DOID:13375,7099
DOID:4362,7099
DOID:557,7099
DOID:3385,7099
DOID:2957,7099
DOID:409,7099
DOID:3326,7099
DOID:3526,7099
DOID:3310,7099
DOID:2942,7099
DOID:2352,7099
DOID:2394,7099
DOID:9368,7099
DOID:576,7099
DOID:10223,7099
DOID:0080745,7099
DOID:13141,7099
DOID:2600,7099
DOID:219,7099
DOID:2799,7099
DOID:1520,7099
DOID:9970,7099
DOID:1040,7099
DOID:3121,7099
DOID:417,7099
DOID:4074,7099
DOID:5223,7099
DOID:1612,7099
DOID:2723,7099
DOID:3044,7099
DOID:0080815,7099
DOID:0080936,7099
DOID:10079,7099
DOID:0080547,7099
DOID:13250,7099
DOID:3068,7099
DOID:9538,7099
DOID:332,7099
DOID:1227,7099
DOID:5082,7099
DOID:3744,7099
DOID:684,7099
DOID:114,7099
DOID:784,7099
DOID:5052,7099
DOID:11934,7099
DOID:1495,7099
DOID:0050700,7099
DOID:12554,7099
DOID:1749,7099
DOID:853,7099
DOID:9074,7099
DOID:6543,7099
DOID:2986,7099
DOID:0080199,7099
DOID:8398,7099
DOID:10763,7099
DOID:1003,7099
DOID:4948,7099
DOID:0050859,7099
DOID:2237,7099
DOID:11650,7099
DOID:12306,7099
DOID:10534,7099
DOID:1793,7099
DOID:687,7099
DOID:9470,7099
DOID:9201,7099
DOID:0050746,7099
DOID:2988,7099
DOID:6364,7099
DOID:9146,7099
DOID:419,7099
DOID:13189,7099
DOID:0060180,7099
DOID:10964,7099
DOID:12132,7099
DOID:8893,7099
DOID:299,7099
DOID:0050866,7099
DOID:3328,7099
DOID:3571,7099
DOID:9206,7099
DOID:13371,7099
DOID:4677,7099
DOID:3312,7099
DOID:1996,7099
DOID:0080208,7099
DOID:1993,7099
DOID:823,7099
DOID:6432,7099
DOID:2773,7099
DOID:8970,7099
DOID:9008,7099
DOID:1080,7099
DOID:11476,7099
DOID:12361,7099
DOID:14247,7099
DOID:3908,7099
DOID:1470,7099
DOID:8469,7099
DOID:14415,7099
DOID:552,7099
DOID:9119,7099
DOID:9663,7099
DOID:4195,7099
DOID:936,7099
DOID:1459,7099
DOID:14330,7099
DOID:676,7099
DOID:0050745,7099
DOID:0080641,7099
DOID:783,7099
DOID:12148,7099
DOID:869,7099
DOID:7693,7099
DOID:288,7099
DOID:1686,7099
DOID:526,7099
DOID:9182,7099
DOID:8506,7099
DOID:820,7099
DOID:4905,7099
DOID:1067,7099
DOID:11162,7099
DOID:0050156,7099
DOID:0060329,7099
DOID:1070,7099
DOID:1184,7099
DOID:0060578,7099
DOID:9111,7099
DOID:1076,7099
DOID:9282,7099
DOID:9279,7099
DOID:1312,7099
DOID:0050169,7099
DOID:0080162,7099
DOID:8857,7099
DOID:305,7099
DOID:1602,7099
DOID:4977,7099
DOID:4001,7099
DOID:11716,7099
DOID:11123,7099
DOID:11615,7099
DOID:10126,7099
DOID:8632,7099
DOID:0060224,7099
DOID:12549,7099
DOID:1496,7099
DOID:10548,7099
DOID:10941,7099
DOID:0050127,7099
DOID:3910,7099
DOID:5041,7099
DOID:1307,7099
DOID:3965,7099
DOID:0050639,7099
DOID:4411,7099
DOID:3498,7099
DOID:10976,7099
DOID:8566,7099
DOID:0080685,7099
DOID:0060058,7099
DOID:0050855,7099
DOID:3627,7099
DOID:7188,7099
DOID:2568,7099
DOID:874,7099
DOID:13129,7099
DOID:12858,7099
DOID:4947,7099
DOID:3342,7099
DOID:5419,7099
DOID:0050848,7099
DOID:0050865,7099
DOID:8567,7099
DOID:12849,7099
DOID:90,7099
DOID:8568,7099
DOID:3347,7099
DOID:3146,7099
DOID:9471,7099
DOID:0080600,7099
DOID:2383,7099
DOID:11204,7099
DOID:2945,7099
DOID:2508,7099
DOID:0050598,7099
DOID:12894,7099
DOID:0080178,7099
DOID:11612,7099
DOID:3717,7099
DOID:750,7099
DOID:1037,7099
DOID:850,7099
DOID:1019,7099
DOID:9849,7099
DOID:5327,7099
DOID:0081013,7099
DOID:5082,7100
DOID:9074,7100
DOID:5517,7100
DOID:8778,7100
DOID:1485,7100
DOID:219,7100
DOID:10457,7100
DOID:552,7100
DOID:865,7100
DOID:0050827,7100
DOID:10283,7100
DOID:7147,7100
DOID:10534,7100
DOID:11650,7100
DOID:7148,7100
DOID:0081267,7100
DOID:3083,7100
DOID:234,7100
DOID:0060859,7100
DOID:1749,7100
DOID:5052,7100
DOID:9970,7100
DOID:9351,7100
DOID:0050073,7100
DOID:9256,7100
DOID:299,7100
DOID:9206,7100
DOID:2841,7100
DOID:3908,7100
DOID:9538,7100
DOID:12361,7100
DOID:14247,7100
DOID:10591,7100
DOID:8577,7100
DOID:1724,7100
DOID:0080202,7100
DOID:6713,7100
DOID:1205,7100
DOID:9778,7100
DOID:2043,7100
DOID:0080162,7100
DOID:11166,7100
DOID:8692,7100
DOID:2723,7100
DOID:10652,7100
DOID:0081312,7100
DOID:1612,7100
DOID:5520,7100
DOID:3385,7100
DOID:684,7100
DOID:750,7100
DOID:2615,7100
DOID:0080600,7100
DOID:3316,7101
DOID:12271,7101
DOID:10283,7101
DOID:1612,7101
DOID:3068,7101
DOID:5419,7101
DOID:1059,7102
DOID:12849,7102
DOID:1240,7102
DOID:4450,7102
DOID:9538,7102
DOID:9351,7102
DOID:934,7102
DOID:162,7102
DOID:5041,7103
DOID:1909,7103
DOID:219,7103
DOID:162,7103
DOID:1273,7103
DOID:3070,7103
DOID:10534,7103
DOID:10283,7103
DOID:684,7103
DOID:1324,7103
DOID:3312,7103
DOID:9256,7103
DOID:1612,7103
DOID:3908,7103
DOID:3910,7103
DOID:4467,7103
DOID:4074,7103
DOID:1793,7103
DOID:8923,7103
DOID:305,7103
DOID:9206,7103
DOID:11612,7104
DOID:9256,7104
DOID:3571,7104
DOID:3910,7104
DOID:684,7104
DOID:934,7105
DOID:9351,7105
DOID:162,7105
DOID:9256,7105
DOID:684,7106
DOID:162,7106
DOID:0080174,7106
DOID:1936,7106
DOID:5844,7106
DOID:10283,7110
DOID:3265,7110
DOID:2671,7111
DOID:0050700,7111
DOID:10548,7111
DOID:3571,7111
DOID:305,7111
DOID:12930,7112
DOID:768,7112
DOID:4362,7112
DOID:1612,7112
DOID:3068,7112
DOID:684,7112
DOID:1749,7112
DOID:2526,7113
DOID:10283,7113
DOID:8469,7113
DOID:2945,7113
DOID:0050685,7113
DOID:299,7113
DOID:0080902,7113
DOID:162,7113
DOID:10286,7113
DOID:2394,7113
DOID:9970,7113
DOID:0050639,7113
DOID:1883,7113
DOID:934,7113
DOID:9778,7113
DOID:9351,7113
DOID:0080600,7113
DOID:9256,7113
DOID:1324,7113
DOID:11934,7113
DOID:0081013,7113
DOID:0050589,7113
DOID:5520,7113
DOID:0050866,7113
DOID:3910,7113
DOID:783,7113
DOID:10763,7113
DOID:10591,7113
DOID:9282,7113
DOID:8577,7113
DOID:1520,7114
DOID:1909,7114
DOID:162,7114
DOID:9368,7114
DOID:1793,7114
DOID:2043,7114
DOID:9256,7114
DOID:219,7114
DOID:3347,7114
DOID:1612,7114
DOID:418,7114
DOID:419,7114
DOID:850,7114
DOID:1883,7114
DOID:10534,7114
DOID:0060903,7114
DOID:0050894,7114
DOID:8398,7114
DOID:3068,7114
DOID:687,7114
DOID:0050866,7114
DOID:0050848,7114
DOID:0060180,7114
DOID:5520,7114
DOID:0080547,7114
DOID:0111114,7114
DOID:4362,7114
DOID:10457,7114
DOID:289,7114
DOID:0080546,7114
DOID:225,7114
DOID:684,7114
DOID:1781,7114
DOID:5419,7122
DOID:5844,7122
DOID:6823,7122
DOID:1324,7122
DOID:3713,7122
DOID:1612,7122
DOID:0050156,7122
DOID:0001816,7122
DOID:10554,7122
DOID:3068,7122
DOID:7148,7122
DOID:2841,7122
DOID:305,7122
DOID:6364,7122
DOID:1749,7122
DOID:0060184,7122
DOID:13250,7122
DOID:8778,7122
DOID:5517,7122
DOID:11198,7122
DOID:10933,7122
DOID:3312,7122
DOID:0111084,7122
DOID:225,7122
DOID:0080600,7122
DOID:10969,7122
DOID:2945,7122
DOID:1596,7122
DOID:10907,7122
DOID:0060041,7122
DOID:14330,7122
DOID:10652,7122
DOID:2394,7123
DOID:684,7123
DOID:8398,7123
DOID:4467,7123
DOID:3910,7123
DOID:8677,7124
DOID:7148,7124
DOID:8689,7124
DOID:1612,7124
DOID:1909,7124
DOID:824,7124
DOID:640,7124
DOID:0050125,7124
DOID:10325,7124
DOID:9352,7124
DOID:11714,7124
DOID:2841,7124
DOID:8577,7124
DOID:8778,7124
DOID:9074,7124
DOID:0050751,7124
DOID:11997,7124
DOID:289,7124
DOID:9261,7124
DOID:676,7124
DOID:0081267,7124
DOID:526,7124
DOID:8893,7124
DOID:9008,7124
DOID:0050589,7124
DOID:9744,7124
DOID:9119,7124
DOID:9970,7124
DOID:11981,7124
DOID:299,7124
DOID:11335,7124
DOID:9351,7124
DOID:3650,7124
DOID:1596,7124
DOID:2377,7124
DOID:1520,7124
DOID:2355,7124
DOID:10754,7124
DOID:11716,7124
DOID:10652,7124
DOID:6000,7124
DOID:10327,7124
DOID:11722,7124
DOID:12930,7124
DOID:1040,7124
DOID:9538,7124
DOID:14202,7124
DOID:811,7124
DOID:1793,7124
DOID:399,7124
DOID:305,7124
DOID:11612,7124
DOID:12449,7124
DOID:9065,7124
DOID:848,7124
DOID:1024,7124
DOID:12365,7124
DOID:0060903,7124
DOID:225,7124
DOID:10952,7124
DOID:4450,7124
DOID:4989,7124
DOID:3042,7124
DOID:10534,7124
DOID:8805,7124
DOID:13636,7124
DOID:1936,7124
DOID:2987,7124
DOID:9120,7124
DOID:3405,7124
DOID:0050328,7124
DOID:9681,7124
DOID:3770,7124
DOID:8986,7124
DOID:1883,7124
DOID:934,7124
DOID:9256,7124
DOID:9993,7124
DOID:0050214,7124
DOID:11166,7124
DOID:2043,7124
DOID:0060180,7124
DOID:627,7124
DOID:8469,7124
DOID:936,7124
DOID:3571,7124
DOID:10608,7124
DOID:990,7124
DOID:1470,7124
DOID:11054,7124
DOID:13515,7124
DOID:3526,7124
DOID:5082,7124
DOID:14250,7124
DOID:1307,7124
DOID:5419,7124
DOID:3265,7124
DOID:6713,7124
DOID:13378,7124
DOID:2513,7124
DOID:12783,7124
DOID:1184,7124
DOID:0080850,7124
DOID:9201,7124
DOID:3312,7124
DOID:162,7124
DOID:1074,7124
DOID:12361,7124
DOID:0050909,7124
DOID:1240,7124
DOID:0050475,7124
DOID:8857,7124
DOID:0080547,7124
DOID:12351,7124
DOID:1312,7124
DOID:4948,7124
DOID:8541,7124
DOID:3371,7124
DOID:10322,7124
DOID:1724,7124
DOID:0050597,7124
DOID:0080070,7124
DOID:8947,7124
DOID:3310,7124
DOID:11476,7124
DOID:557,7124
DOID:10457,7124
DOID:8398,7124
DOID:2913,7124
DOID:4362,7124
DOID:112,7124
DOID:3083,7124
DOID:635,7124
DOID:3393,7124
DOID:1407,7124
DOID:3114,7124
DOID:8970,7124
DOID:10591,7124
DOID:1926,7124
DOID:1398,7124
DOID:12894,7124
DOID:4195,7124
DOID:1586,7124
DOID:3355,7124
DOID:2237,7124
DOID:2316,7124
DOID:5844,7124
DOID:1324,7124
DOID:4247,7124
DOID:707,7124
DOID:0050700,7124
DOID:8584,7124
DOID:3908,7124
DOID:2394,7124
DOID:12287,7124
DOID:0080208,7124
DOID:1485,7124
DOID:12306,7124
DOID:9408,7124
DOID:682,7124
DOID:13241,7124
DOID:10223,7124
DOID:0060581,7124
DOID:11573,7124
DOID:0050697,7124
DOID:0060060,7124
DOID:14179,7124
DOID:0060851,7124
DOID:0050848,7124
DOID:12140,7124
DOID:0050120,7124
DOID:14330,7124
DOID:13042,7124
DOID:3459,7124
DOID:4481,7124
DOID:0080745,7124
DOID:0080815,7124
DOID:114,7124
DOID:1205,7124
DOID:7147,7124
DOID:14069,7124
DOID:0060061,7124
DOID:5603,7124
DOID:8567,7124
DOID:10933,7124
DOID:418,7124
DOID:13258,7124
DOID:219,7124
DOID:0111286,7124
DOID:2945,7124
DOID:2018,7124
DOID:784,7124
DOID:631,7124
DOID:11934,7124
DOID:8283,7124
DOID:10923,7124
DOID:0050827,7124
DOID:13189,7124
DOID:6364,7124
DOID:552,7124
DOID:750,7124
DOID:4905,7124
DOID:14095,7124
DOID:9415,7124
