X,logFC,AveExpr,t,P.Value,adj.P.Val,B,change
56122,0.575224304429189,5.73177395259123,2.2971306863884,0.0256844814443182,0.0522522119574524,-4.04854191137292,NOT
56123,-0.332032104434139,5.21561985477393,-2.76967650973408,0.00777013399345166,0.0199144948036477,-2.98778158751733,NOT
56124,-0.0739897181856017,4.63739493971268,-1.02562514433107,0.309833953348323,0.402335233441493,-6.03624904717376,NOT
56125,0.100052893671757,2.72914509749166,0.993980007557059,0.324853097094376,0.41817029695823,-6.06754792717855,NOT
56126,0.755309149011465,5.45258782603079,2.95434138061641,0.00470428781059191,0.0135418978943553,-2.53330229531789,NOT
56127,-0.103320545092514,3.23449778913449,-0.970913375035139,0.336103226801283,0.429545452001345,-6.08976755893464,NOT
56128,0.120142337023801,3.09943236916395,0.715909893489076,0.477261898176186,0.567104237810037,-6.30161943713489,NOT
56129,-0.227872576855325,4.51511806509571,-1.11001471592386,0.272118953405364,0.362430769792984,-5.94819490211878,NOT
5613,0.199273444351491,5.16965364849215,0.884726535853357,0.380392368380128,0.4746414212444,-6.16832930975113,NOT
56130,-0.182404456267051,3.50252571975686,-1.70138158849878,0.0948671752105172,0.152620059995659,-5.15001476502277,NOT
56131,-0.905281152704097,5.75437528014423,-3.45293186795097,0.00111316335181043,0.00455591856094739,-1.20755540915933,NOT
56132,-0.422662843067517,3.66301063713738,-4.35693207659709,6.26064487763656e-05,0.000649202068522577,1.49565933076703,NOT
56133,0.431546073464832,4.55150857209705,1.58712926777048,0.118569323028177,0.183684539706797,-5.32820713891871,NOT
56134,0.178680445372311,3.16904426395568,1.31140785618358,0.195503081713804,0.276610692594663,-5.7114586053025,NOT
56135,-0.316407717434058,3.0666426740338,-3.88878588253239,0.000288476169640157,0.00178622667430744,0.0538392848929812,NOT
56139,-0.154708450805954,3.47714147483186,-2.42365794886523,0.0188938291283522,0.0406480184879317,-3.77971298643727,NOT
56142,-0.0830232180449455,2.68761569600587,-2.84791418096762,0.00629612114262512,0.0169218413363482,-2.79781509041086,NOT
56143,-0.0498502550099196,3.15927202777802,-0.757045568265021,0.452452314617749,0.544176215756036,-6.27167035895722,NOT
56145,-0.207319793880149,3.19044903227092,-3.42140181165655,0.001223620334839,0.0048737760818188,-1.29533017230198,NOT
56146,-0.0966482576996199,2.5884306949404,-2.68823648498624,0.00963730221085711,0.0236408506583683,-3.18136870530341,NOT
56154,-0.0760002938237752,2.92804810037911,-0.652941722687134,0.516681354027251,0.603509788886217,-6.34428468260191,NOT
56155,-0.0862402410558469,2.84659865443574,-1.95904461566728,0.0555002535461738,0.0982201259758495,-4.70815362354147,NOT
56156,-0.113414197329848,2.97939105261916,-2.06983783599358,0.0434709831368637,0.0803563584100726,-4.50169116689203,NOT
56157,-0.123787389641423,2.86692784289148,-2.24059938028843,0.0293663536047786,0.0582682179576856,-4.16487838426534,NOT
56158,-0.110466374153925,2.76758776143798,-2.71576383687054,0.00896445401571861,0.0223109585781432,-3.11641565408838,NOT
56159,-2.72343877120579,5.68719801252878,-3.88403649504141,0.000292869697352076,0.00180382093394251,0.0396425136386762,Down
56160,0.262404837293343,5.80013430603122,1.94324240005786,0.0574298629734583,0.101109187230241,-4.73680856944327,NOT
56163,-0.252386562665347,3.28167506402322,-3.01118766867718,0.00401624849901506,0.0119923083945354,-2.38921337396175,NOT
56164,0.449387405739055,3.22634930463678,2.42180295975502,0.0189804228512305,0.0407935107290768,-3.78373719270641,NOT
